,#NO,RA,DEC,VLSR,FLUX,DFLUX,??
,65,0.66941,-5.29080,-13.46317,1.41500,0.20600,1
,66,0.61760,-5.35050,-13.88445,4.23600,0.12300,1
,66,0.66936,-5.29089,-13.88445,1.37500,0.12400,1
,67,0.61763,-5.35037,-14.30574,3.76900,0.13700,1
,67,0.66940,-5.29042,-14.30574,1.60700,0.13700,1
,68,0.61742,-5.35047,-14.72703,1.16200,0.17000,1
,68,0.61776,-5.35038,-14.72703,2.63800,0.17000,1
,68,0.66941,-5.29010,-14.72703,1.34100,0.17000,1
,69,0.61756,-5.34958,-15.14831,1.54400,0.12600,1
,69,0.61779,-5.35070,-15.14831,1.91800,0.12600,1
,70,0.61780,-5.35003,-15.56960,1.40200,0.11600,1
,82,0.69085,-5.29408,-20.62505,1.54200,0.05600,1
,83,0.69081,-5.29403,-21.04634,2.11000,0.06200,1
,84,0.69075,-5.29396,-21.46762,1.94800,0.05600,1
,85,0.69067,-5.29393,-21.88891,1.29500,0.04400,1
,70,0.85508,-5.44567,-15.56960,3.52000,0.11800,1
,71,0.85506,-5.44564,-15.99089,6.01600,0.14600,1
,71,0.90632,-5.38958,-15.99089,1.35300,0.14700,1
,72,0.85501,-5.44556,-16.41218,5.05900,0.12400,1
,72,0.90631,-5.38957,-16.41218,1.05000,0.12500,1
,73,0.85491,-5.44551,-16.83346,2.13800,0.07900,1
